User,total_spend,avg_spend,median_spend,max_spend,transaction_count,unique_mcc,unique_merchants,unique_cities,online_pct,chip_pct,swipe_pct,fraud_rate,refund_rate,error_rate,first_year,last_year,tenure,auto,dining,education,entertainment,financial_services,fuel,grocery,healthcare,home_improvement,insurance,personal_care,retail,telecom,transport,utilities,grocery_pct,dining_pct,fuel_pct,retail_pct,transport_pct,financial_services_pct,healthcare_pct,auto_pct,telecom_pct,utilities_pct,education_pct,home_improvement_pct,entertainment_pct,personal_care_pct,insurance_pct,cluster_4,cluster_5,cluster_6,cluster_999,cluster_0,cluster_42,cluster_100,cluster_123,agg_cluster,high_value
977,9902.07,40.08935222672065,42.71,415.0,247,27,37,11,0.29959514170040485,0.659919028340081,0.04048582995951417,0.0,0.03643724696356275,0.024291497975708502,2020,2020,1,298.9,2233.2,66.73,16.54,240.0,232.16,674.5600000000001,405.24,182.51999999999998,146.86,100.04,339.48,356.66,3500.45,874.93,0.06812312981023161,0.22552860159542398,0.0234456027881039,0.03428374067240486,0.3535068930031801,0.024237356431534015,0.04092477633464518,0.030185607655772984,0.03601873143696217,0.08835829276100855,0.00673899497781777,0.018432509566181615,0.001670357814073219,0.01010293807254443,0.01483124235639619,0,4,3,1,1,4,0,1,0,0
980,1020515.04,37.75211009174312,27.725,2052.77,27032,87,396,238,0.040026635099141755,0.26180082864752885,0.6981725362533294,0.0011097957975732466,0.023897602841077243,0.009618230245634803,2000,2020,21,8860.87,179074.61,1327.41,9197.15,54948.67,77940.33,134032.81,94576.1,2812.73,7876.67,17637.75,175825.71,59634.72,0.0,39275.05,0.13133839752131432,0.17547473871624664,0.07637352409818478,0.17229115016276486,0.0,0.05384405701654333,0.09267487130811909,0.008682743176425896,0.05843590507005168,0.03848551805762706,0.001300725563045107,0.0027561867192079795,0.009012263062776615,0.017283184773053416,0.007718328188480201,3,2,2,3,4,2,4,2,1,1
982,52381.08,42.58624390243902,22.835,820.47,1230,53,113,44,0.06422764227642276,0.0,0.9357723577235773,0.0,0.04390243902439024,0.007317073170731708,2008,2009,2,2306.63,2960.39,985.04,134.65,8440.0,2490.06,5443.89,3211.35,721.49,137.58,65.80000000000001,5285.55,5388.27,1472.1200000000001,2249.09,0.10392855588315476,0.05651639866913778,0.04753739327253275,0.10090570870245516,0.02810404061924649,0.16112688016360105,0.06130744154186969,0.04403555634973544,0.1028667221065316,0.04293706811696132,0.018805263274449476,0.013773866441852668,0.0025705846462119528,0.0012561787576735725,0.0026265208735673264,3,1,2,0,4,1,4,2,0,0
983,1132600.74,29.37394937496758,14.42,1494.45,38558,92,419,198,0.028398775870117746,0.24116914777737433,0.730432076352508,0.0012189428912287982,0.030836661652575342,0.012163493957155455,1998,2020,23,22437.93,92287.7,24851.87,5032.5199999999995,43330.27,42778.33,134130.59,81059.0,52025.62,38578.43,8230.01,241990.94,43890.51,0.0,61117.72,0.11842707254455793,0.08148299461644357,0.03777000004432277,0.21365952842305225,0.0,0.038257320933765236,0.07156890962299742,0.01981097946307187,0.03875197008965402,0.053962281536210195,0.02194230422275726,0.045934651252302734,0.004443331018837229,0.007266470618763679,0.03406180893012661,1,3,5,2,0,3,1,3,2,1
992,674657.03,41.28615323419619,23.08,1138.31,16341,79,329,194,0.04081757542378067,0.44311853619729513,0.5160638883789241,0.00012239153050608897,0.023193195030903863,0.00954653937947494,2008,2020,13,9567.77,208544.87,2175.01,6076.37,45200.0,29785.96,52648.14,26901.59,4426.53,44686.04,332.42,65403.47,35783.99,0.0,48791.73,0.07803689527996173,0.3091124241305245,0.044149780815298106,0.09694328687273887,0.0,0.06699700438903008,0.039874467772165655,0.014181679838124565,0.05304026847537629,0.07232079090615864,0.0032238750999155825,0.0065611559698710905,0.009006605919455103,0.0004927244291814465,0.06623519508868084,3,1,2,0,4,1,4,2,1,0
994,488587.27,44.53849316317229,48.305,1517.97,10970,77,339,201,0.09006381039197812,0.4112123974475843,0.49872379216043755,0.0031905195989061076,0.03309024612579763,0.03309024612579763,2009,2020,12,20582.76,18347.2,12114.88,2741.12,35080.0,11516.55,51525.78,39831.13,30245.49,1325.3600000000001,1600.6499999999999,128970.15,16346.49,16267.96,11531.63,0.10545870341648483,0.03755153096804999,0.023571121695413796,0.263965432419064,0.03329591456609174,0.07179884158668318,0.08152306137652747,0.04212709021256325,0.033456643272756575,0.023601986191740115,0.024795734035395558,0.06190396651144841,0.005610297624004817,0.0032760779870502966,0.00271263719171398,1,3,5,2,0,3,1,3,2,0
996,672175.79,35.50286748006127,26.01,1183.48,18933,89,373,203,0.07764221201077484,0.18602440183806052,0.7363333861511646,0.00316906987799081,0.04980721491575556,0.010246659272170285,2003,2020,18,1676.75,181583.16,2518.71,0.0,13192.48,21673.53,46048.01,42399.59,7479.34,39749.52,4069.97,59388.01,81834.09,16237.21,11740.94,0.06850590379043553,0.2701423685610575,0.03224384204614093,0.0883519027068797,0.024156195807052198,0.01962653251763203,0.06307812722621264,0.0024945111456632497,0.12174507207407752,0.017467067655025183,0.003747100144740411,0.011127059485436094,0.0,0.006054919056218909,0.05913560201268182,3,1,2,0,4,1,4,2,1,0
997,41422.12,57.2128729281768,54.92,793.35,724,46,84,25,0.09392265193370165,0.6781767955801105,0.22790055248618785,0.0,0.07320441988950276,0.023480662983425413,2018,2020,3,4453.07,2103.28,44.49,0.0,2760.0,2257.55,3067.39,1269.43,169.27999999999997,1775.28,1561.49,2561.9,8004.55,0.0,2480.34,0.07405197995660288,0.05077673474945271,0.05450107333955867,0.06184859683666601,0.0,0.06663106572044115,0.0306461861440216,0.10750463761874089,0.19324336851904247,0.05987960056124602,0.0010740638093849372,0.004086705364187057,0.0,0.03769700826514915,0.042858260272530715,0,0,3,4,3,0,2,0,0,0
1001,246921.55,42.62412394268945,6.22,2788.65,5793,78,323,255,0.09079924046262731,0.20714655618850336,0.7020542033488694,0.00017262213015708613,0.028827895736233386,0.009148972898325565,2004,2020,17,9847.31,14989.88,1837.42,2418.27,25040.0,10445.5,20925.2,9079.92,1113.1,988.61,339.54,30279.01,19140.92,5050.84,16854.56,0.08474432466506063,0.06070705452804747,0.04230290956783642,0.12262603243823797,0.020455241755934224,0.10140872677982136,0.03677248907598385,0.039880318263027265,0.07751822390552789,0.0682587647777199,0.007441310813090231,0.0045079094959512445,0.009793677384578219,0.001375092615448105,0.004003741269241182,3,1,2,0,4,1,4,2,1,0
1005,616970.48,49.76772444946358,51.0,941.62,12397,70,208,105,0.03750907477615552,0.2728886020811487,0.6896023231426958,0.0,0.036299104622085986,0.010163749294184076,2004,2019,16,3493.5,2708.41,742.61,2108.04,28480.0,61328.76,116770.9,115681.21,5804.71,30327.74,3560.58,179119.17,181.43,0.0,22621.0,0.18926497099180498,0.004389853465922713,0.09940307030573003,0.2903204866462979,0.0,0.04616104161093737,0.18749877627856687,0.005662345465864104,0.00029406593326799043,0.03666463912503561,0.0012036394350666503,0.009408408000330907,0.0034167599072163065,0.005771070278759528,0.04915590126775596,1,3,5,2,0,3,1,3,2,0
1009,546499.15,54.86939257028113,33.315,1777.79,9960,82,398,244,0.07269076305220884,0.23865461847389557,0.6886546184738955,0.0008032128514056225,0.07048192771084337,0.010943775100401607,2007,2020,14,33746.04,70574.54,26.389999999999997,1727.98,12260.0,27748.14,37696.31,11521.07,3556.88,41510.89,807.84,38889.89,55763.61,1318.95,19737.46,0.06897780170380868,0.12913934083886497,0.05077435161610041,0.07116184901659957,0.0024134529760933754,0.022433703693775186,0.021081588141536906,0.06174948305043109,0.1020378714221239,0.03611617694190375,4.8289187641005474e-05,0.006508482218133368,0.003161907937093772,0.0014782090694926058,0.07595783085847434,3,1,2,0,4,1,4,2,1,0
1010,1516976.5,52.777250113071005,33.42,1802.9,28743,92,478,306,0.42058936088786836,0.1445221445221445,0.43488849458998713,0.0013568521031207597,0.04355843161813311,0.015412448248269144,2001,2020,20,125984.74,62572.43,1994.98,5536.64,114038.66,52041.95,72806.3,16471.28,7632.31,10306.0,2017.8400000000001,73236.12,50587.3,570073.53,54186.22,0.047994349286228234,0.04124812085091628,0.03430636532602845,0.048277689206128106,0.37579588741157166,0.07517496810267002,0.010857966487944935,0.08304989563121117,0.03334745132834952,0.03571988096058179,0.0013151027718623196,0.0050312644922317525,0.003649786268936928,0.0013301722208616943,0.0067937769635851315,2,2,1,3,2,2,3,4,4,1
1011,521906.37,54.581297845638986,50.0,1362.5,9562,75,283,157,0.32493202258941645,0.43463710520811544,0.24043087220246812,0.0030328383183434427,0.04810709056682702,0.01725580422505752,2012,2020,9,29297.63,43264.46,8802.76,2625.55,32900.17,20806.42,42462.52,27945.04,8529.71,0.0,2508.56,31584.95,27575.18,142247.6,25077.83,0.08136041719513788,0.0828969763292983,0.03986619285754262,0.0605184221070151,0.27255386823502464,0.06303845266345379,0.05354416348664225,0.05613579692464762,0.05283549231253874,0.04805043862561019,0.016866550220492615,0.01634337208798582,0.005030691616199281,0.004806532635346068,0.0,2,4,1,1,1,4,0,1,4,0
1018,122997.67,12.757770978114303,2.83,512.13,9641,38,275,128,0.3220620267607095,0.2194793071258168,0.4584586661134737,0.0009335131210455347,0.07001348407841511,0.011098433772430246,2004,2020,17,0.0,16833.04,191.32999999999998,1593.9,100.0,26349.36,32390.76,5558.05,1767.94,0.0,716.75,12521.41,1798.38,14803.42,568.59,0.26334450075355087,0.13685657622620007,0.21422649713608397,0.10180200974538786,0.12035528803106596,0.0008130235312587629,0.04518825437912767,0.0,0.014621252581451341,0.0046227704963842,0.001555557922357391,0.014373768218536172,0.012958782064733422,0.005827346160297183,0.0,1,3,0,0,4,3,1,3,0,0
1021,1219246.52,30.046243623549127,30.86,2529.39,40579,84,447,296,0.021217871312747973,0.09034229527588161,0.8884398334113704,0.000492865768008083,0.029054437024076493,0.01520490894304936,2001,2020,20,528424.31,220985.76,1644.03,4498.7,18400.0,55883.57,78013.6,19812.72,3640.7,13376.22,6432.16,58808.3,88106.19,0.0,2316.63,0.06398509138250401,0.18124780868761473,0.045834512613577114,0.04823331380105149,0.0,0.015091287691352196,0.016249970514576495,0.4334023524627325,0.07226281851515967,0.001900050532848763,0.00134839835343553,0.0029860245161905403,0.003689737822667724,0.005275520491130867,0.010970890447979297,2,2,4,3,2,2,3,4,0,1
1024,458264.55,62.62155643618475,40.0,1577.19,7318,88,270,201,0.09128177097567641,0.1418420333424433,0.7668761956818803,0.003962831374692539,0.06859797758950532,0.01352828641705384,2004,2020,17,10537.98,10643.03,918.13,8451.81,31373.91,17185.41,20070.88,9250.66,1859.85,1258.48,6765.01,29829.61,64114.77,1068.02,81113.98,0.04379758373192952,0.023224641748963566,0.037501067887533525,0.06509255407166013,0.002330575210323382,0.06846244161805665,0.020186287593050783,0.022995407347131694,0.13990776724928863,0.17700251961448904,0.0020034933969908866,0.0040584636101570586,0.018443080530667275,0.01476223722738318,0.0027461866731781893,3,1,2,0,4,1,4,2,1,0
1025,929087.07,35.3466642571809,25.62,1495.07,26285,91,631,279,0.19596728171961195,0.15548792086741486,0.6485447974129732,0.00019022256039566293,0.03861517976031957,0.012630778010272018,2003,2020,18,64216.3,53028.82,3812.0,4472.29,157.64,41568.09,75830.83,35541.32,9125.83,0.0,13774.31,78446.42,33303.62,228018.84,38249.05,0.08161864743204317,0.05707626519869661,0.044740790548295974,0.08443387335053539,0.2454224661634781,0.0001696719339770814,0.03825402499681758,0.0691176339371508,0.03584553167874783,0.041168423536450685,0.0041029523745282565,0.009822362504732738,0.00481363926418651,0.014825639538821695,0.0,2,2,4,3,2,2,3,4,4,1
1027,3606.77,38.369893617021276,33.75,376.14,94,25,34,8,0.09574468085106383,0.8723404255319149,0.031914893617021274,0.0,0.05319148936170213,0.0,2020,2020,1,108.76,0.0,61.67,40.81,120.0,48.74999999999999,475.98,111.50999999999999,71.99000000000001,46.48,35.16,548.93,466.9,0.0,562.85,0.13196849258477808,0.0,0.013516248610252385,0.1521943456333506,0.0,0.033270765809852026,0.030916859128804996,0.03015440407899589,0.12945100463849926,0.15605375446729347,0.017098401062446457,0.019959686922093732,0.011314832939167178,0.009748334382286644,0.012886876623682686,0,0,3,4,3,0,2,0,0,0
1034,890433.11,54.03769328802039,50.045,853.9,16478,89,330,149,0.07288505886636727,0.25257919650443017,0.6745357446292026,0.001274426508071368,0.027369826435246995,0.022211433426386696,2006,2020,15,7725.72,45498.29,489.64,4861.44,57258.9,63995.97,122117.34,109282.9,3108.6,25266.67,8850.45,178352.29,24200.2,20993.29,46631.9,0.1371437546836056,0.05109680838350677,0.07187060912413736,0.20029835817762887,0.023576493016976875,0.06430454950175876,0.12273004987426848,0.008676362000959286,0.027178010036037408,0.0523699079428886,0.0005498897047977023,0.0034911100733888926,0.005459635255476966,0.009939488885358273,0.028375708086596195,1,3,5,2,0,3,1,3,2,1
1040,849313.3,61.58907179115301,51.12,1125.73,13790,81,383,212,0.04612037708484409,0.32400290065264686,0.629876722262509,0.0007251631617113851,0.016171138506163887,0.03118201595358956,2008,2020,13,20781.59,57262.2,9723.85,3766.89,377579.14,13550.11,46594.97,40085.11,21425.89,7594.51,1896.55,117901.05,20664.97,0.0,15582.33,0.05486193375283302,0.06742176297015483,0.01595419499494474,0.13881926728334526,0.0,0.4445699131286417,0.04719708263134464,0.024468697240464736,0.024331386309386655,0.01834697513862081,0.011449073033473043,0.025227310110415083,0.004435218428817728,0.002233039327183502,0.008941941683946313,2,2,4,3,2,2,3,4,3,0
1048,6757.02,30.165267857142858,26.03,471.0,224,18,26,14,0.5446428571428571,0.45535714285714285,0.0,0.0,0.004464285714285714,0.03125,2020,2020,1,0.0,235.43,47.11,26.259999999999998,280.0,211.7,381.26,153.02,0.0,0.0,52.15,483.34000000000003,229.14,3584.14,127.77,0.05642428170998457,0.03484228254467206,0.0313303793684198,0.0715315331314692,0.5304320543671618,0.04143838556049856,0.022646077708812464,0.0,0.033911398811902284,0.01890922329666036,0.006972008370553883,0.0,0.003886328588638186,0.007717899310642856,0.0,0,4,1,1,1,4,0,1,0,0
1050,583868.67,81.04784425319268,96.485,1167.56,7204,76,277,140,0.09453081621321488,0.4103275957801222,0.49514158800666297,0.001526929483620211,0.04455857856746252,0.0421987784564131,2010,2020,11,73.39,7646.63,197.25,4776.52,14402.77,56211.95,102140.7,103623.66,1070.37,17083.26,2101.5,153692.53,45012.08,7.56,15051.43,0.17493779894029934,0.013096489660936936,0.09627498937389463,0.2632313359098374,1.294811725383381e-05,0.024667824701058202,0.17747768517875775,0.0001256960747696909,0.07709281609509892,0.02577879371400421,0.00033783282120617976,0.0018332376011886368,0.008180812304931518,0.0035992683080597557,0.029258737243085843,1,3,5,2,0,3,1,3,2,0
1051,2234.58,39.903214285714284,43.21,347.09,56,14,19,4,0.03571428571428571,0.8392857142857143,0.125,0.0,0.07142857142857142,0.03571428571428571,2020,2020,1,0.0,569.77,0.0,0.0,100.0,124.79,339.76,98.11,0.0,0.0,57.21,262.75,180.66,0.0,99.72,0.1520464695826509,0.254978564204459,0.055844946253882165,0.11758361750306545,0.0,0.044751138916485425,0.04390534239096385,0.0,0.08084740756652257,0.04462583572751927,0.0,0.0,0.0,0.025602126574121312,0.0,0,0,3,4,3,0,2,0,0,0
1052,504937.02,44.6018037275859,39.32,1040.63,11321,79,304,205,0.05273385743308895,0.2562494479286282,0.6910166946382829,0.002384948326119601,0.055560462856638106,0.01616464976592174,2001,2020,20,17533.64,51376.64,3235.82,0.0,76900.0,23962.3,44585.66,26175.05,10209.31,917.08,12792.94,76697.48,16655.43,1498.0,31631.9,0.08829944772122274,0.1017486101534009,0.04745601738608906,0.15189514129900794,0.0029667066201642333,0.15229622102178209,0.05183824707485302,0.0347244097887693,0.03298516317936047,0.06264523841012885,0.006408363561855694,0.020218977012222236,0.0,0.02533571414510269,0.0018162265068225737,3,1,2,0,4,1,4,2,1,0
1054,237886.16,40.061663859885485,30.82,1089.34,5938,75,203,106,0.09245537217918491,0.24402155607948806,0.6635230717413271,0.0,0.07275176827214551,0.019872010778039743,2008,2020,13,15947.9,8701.17,1027.81,1313.68,29840.0,8501.8,14623.08,6188.71,2705.65,1724.5900000000001,3634.67,23957.68,32932.94,0.0,31947.56,0.0614709153319386,0.03657703331711269,0.03573894336686085,0.10071069287931673,0.0,0.12543815075244394,0.026015426874770688,0.06704004974480231,0.13843991596652785,0.134297682555387,0.0043205960363562135,0.011373717579870978,0.005522305290900488,0.01527903094488557,0.007249644115487845,3,1,2,0,4,1,4,2,1,0
1058,103298.37,43.32985318791946,26.43,1058.29,2384,54,105,41,0.0549496644295302,0.0037751677852348995,0.9412751677852349,0.0,0.006291946308724832,0.01971476510067114,2014,2020,7,1247.82,21549.96,92.0,1104.21,31400.0,1743.53,4240.74,3984.61,1349.33,277.1,2165.88,9983.039999999999,2937.57,0.0,5408.66,0.04105330994090226,0.2086185871083929,0.016878581917604316,0.09664276406297602,0.0,0.3039738187543521,0.03857379356518404,0.012079764666180114,0.02843771881395612,0.05235958708738579,0.0008906239275605221,0.013062452001904774,0.010689520076647871,0.02096722339374765,0.0026825205470328334,3,1,2,0,4,1,4,2,0,0
1060,357309.34,27.775912624378112,13.0,1221.78,12864,81,282,144,0.06794154228855721,0.21478544776119404,0.7172730099502488,0.004197761194029851,0.05192786069651741,0.012126865671641791,1998,2020,23,5757.04,43848.05,250.53,2723.46,7940.0,12255.25,22359.37,15044.14,7435.03,34308.56,2576.2,43981.44,59914.159999999996,63.43,4403.45,0.06257706557572773,0.122717335068823,0.034298711586996294,0.12309065304590135,0.0001775212481151486,0.022221641337447265,0.04210396515243626,0.016112201265155845,0.1676814829413639,0.012323915182289943,0.0007011571541902598,0.020808384130120972,0.0076221349265597135,0.0072099990445253954,0.09601920845394077,3,1,2,0,4,1,4,2,1,0
1064,1649730.77,37.63501243298734,35.12,1963.91,43835,92,973,473,0.04138245694080073,0.1643435610813277,0.7942739819778716,0.002577848750998061,0.030728869624729097,0.01222767195163682,1997,2020,24,38429.65,59448.16,31179.89,4791.63,970.25,78012.62,204713.62,167168.25,61181.77,39711.27,4541.84,389146.53,38977.23,184.63,20202.9,0.12408910818824091,0.036035067709866385,0.04728809174117544,0.2358848710811159,0.00011191523087127726,0.000588126267415137,0.10133062499646533,0.023294497925864594,0.023626418751951872,0.012246180023665317,0.018899986935444018,0.037085911903067675,0.002904492106915118,0.002753079522181671,0.024071364080819075,2,2,4,3,2,2,3,4,2,1
1069,521251.4,36.759619181946405,30.08,1379.05,14180,86,346,238,0.054160789844851905,0.1918194640338505,0.7540197461212976,0.003526093088857546,0.09139633286318759,0.017348377997179126,1996,2020,25,16980.13,40129.49,878.92,7872.4800000000005,51882.86,26283.95,35755.0,15022.38,7562.12,0.0,1258.66,66559.46,84774.82,98.89,23386.82,0.0685945399858878,0.07698682439989608,0.05042470869142989,0.1276916666314949,0.00018971651682853994,0.0995351954930001,0.028819836263269505,0.032575701475334166,0.1626371075454186,0.04486668045399974,0.001686172929223787,0.014507625303260576,0.015103038572174578,0.002414688958149561,0.0,3,1,2,0,4,1,4,2,1,0
1077,322185.26,39.095408324232494,18.04,1534.91,8241,75,290,190,0.04465477490595802,0.21575051571411236,0.7395947093799297,0.0010921004732435385,0.04732435384055333,0.012498483193787161,2006,2020,15,20165.6,5195.49,2277.37,0.0,14860.0,10182.71,21350.44,7330.42,7030.5199999999995,0.0,897.69,34362.01,33753.93,0.0,28541.2,0.06626758778474223,0.016125784277033654,0.03160513922952279,0.10665295488688713,0.0,0.0461225321108731,0.022752189221816044,0.0625900762809571,0.10476559355943223,0.08858629969601961,0.007068510831314877,0.0218213583079499,0.0,0.002786254094926627,0.0,3,1,2,0,4,1,4,2,1,0
1083,250094.37,41.76592685370741,34.835,1375.69,5988,74,235,154,0.041750167000668005,0.4151636606546426,0.5430861723446894,0.003674014696058784,0.0925183700734803,0.01586506346025384,2011,2020,10,3218.52,19886.26,983.71,571.9,5480.0,25211.67,35695.05,17630.35,4582.28,0.0,834.72,55084.51,7079.68,205.31,1907.12,0.14272632366734206,0.07951502466848813,0.1008086267595708,0.22025489818103464,0.0008209301153000765,0.021911728760627438,0.07049478962681166,0.012869222126031865,0.02830803428321877,0.007625601487950328,0.003933355237065113,0.018322203734534286,0.0022867368025917575,0.00333762011515893,0.0,1,3,5,2,0,3,1,3,1,0
1096,1053320.2,39.28979820209631,12.35,853.37,26809,88,571,284,0.16595173262710283,0.16005818941400277,0.6739900779588944,0.0020515498526614195,0.02778917527695923,0.01424894624939386,1997,2020,24,13985.51,62594.14,2920.72,8865.71,83847.84,20027.48,40327.32,21452.66,4646.8,48419.25,8894.92,101407.02,97793.61,71828.49,127121.16,0.03828590774201426,0.059425557394608024,0.01901366744889161,0.09627368771623293,0.06819245467807415,0.07960337226989475,0.02036670330636401,0.013277548460572578,0.09284319241195603,0.12068615032731739,0.0027728700161641254,0.004411573992409905,0.008416918236259022,0.008444649594681655,0.04596821555306734,2,2,2,3,2,2,3,4,1,1
1097,772298.66,44.8489349593496,6.79,1281.77,17220,86,481,340,0.060859465737514516,0.19465737514518003,0.7444831591173054,0.0011033681765389082,0.03896631823461092,0.012659698025551685,2002,2020,19,21216.4,74692.94,8332.35,4247.37,13380.0,30880.56,69145.75,31199.39,15987.87,80132.92,11580.75,100129.34,45592.58,674.8,45722.27,0.08953239670259171,0.09671509723971293,0.03998525648095777,0.1296510601222589,0.0008737552386792953,0.01732490381376552,0.04039808899836755,0.027471755551149085,0.05903490755765393,0.05920283482040484,0.010789025582408754,0.020701667409341356,0.005499646988899346,0.014995170391723843,0.10375897842422774,3,1,2,0,4,1,4,2,1,0
1099,753112.37,54.652566763425256,64.315,1004.56,13780,86,354,240,0.04985486211901306,0.2525399129172714,0.6976052249637156,0.0026124818577648768,0.02547169811320755,0.016473149492017416,2003,2020,18,27117.51,1183.78,8853.91,859.8,83531.08,59670.65,129748.76,127604.69,1420.32,2629.83,15376.12,187696.44,23998.26,0.0,0.0,0.17228340041739057,0.0015718504265173601,0.07923206732084351,0.24922766837570334,0.0,0.11091449739432643,0.1694364547484461,0.03600725612832518,0.03186544393102984,0.0,0.011756426202374022,0.0018859337020317433,0.0011416622993458466,0.020416767287994488,0.0034919490168512303,1,3,5,2,0,3,1,3,2,0
1102,656758.92,54.12550848854459,54.33,843.65,12134,76,282,132,0.06106807318279216,0.3261084555793638,0.6128234712378441,0.001813087193011373,0.038816548541288944,0.023652546563375638,2005,2020,16,576.28,24392.27,17503.53,1136.89,25060.0,17459.22,60146.18,50000.77,36615.3,33212.7,14105.82,171934.76,48244.37,19.99,12719.21,0.09158030164249614,0.03714037108167484,0.026583909968059514,0.2617928051894598,3.0437348304306238e-05,0.03815707596327736,0.07613260890312688,0.0008774604842824212,0.0734582638024924,0.01936663456356253,0.026651377647067202,0.05575150772219432,0.0017310613763723225,0.021477926786285597,0.050570611206925055,1,3,5,2,0,3,1,3,2,0
1106,427535.86,51.159011607036014,59.26,872.11,8357,78,242,157,0.04870168720832835,0.4622472179011607,0.48905109489051096,0.0032308244585377527,0.07394998205097524,0.016632762953212876,2010,2020,11,5858.69,31028.14,11574.69,2621.0,49955.65,11968.71,42823.81,34530.25,27378.45,0.0,3699.89,108546.87,0.0,90.08,28756.5,0.10016425288863488,0.07257435668671161,0.02799463418109536,0.25388950999338394,0.0002106957764899534,0.11684552027986612,0.0807657397440299,0.013703388529794905,0.0,0.06726102460738616,0.027073027277758645,0.06403778621049472,0.006130479908749643,0.008653987527502372,0.0,1,3,5,2,0,3,1,3,2,0
1109,709339.2,50.591198915911846,27.18,1612.27,14021,90,465,329,0.09771057699165538,0.26096569431566935,0.6413237286926753,0.002781541972755153,0.04222238071464232,0.014121674630910777,2004,2020,17,35046.62,22876.93,3107.92,5118.39,133243.37,22493.69,46416.96,19258.85,9832.73,2506.2,9518.57,67639.29,69773.79,20407.56,24951.76,0.06543690240155908,0.03225104435226476,0.03171076686583795,0.09535535326399555,0.028769818445110607,0.18784154322783797,0.027150409846234354,0.04940742031456884,0.09836449191021727,0.0351760624536188,0.004381429928023152,0.013861816744372792,0.007215715697088221,0.013418925670539568,0.003533147470208893,2,2,4,3,2,2,3,2,1,0
1110,860639.54,43.21130391123161,42.21,1430.06,19917,86,373,209,0.04649294572475775,0.2436611939549129,0.7098458603203294,0.0009539589295576643,0.051614198925541,0.011196465331124165,2002,2020,19,28794.99,306707.61,1988.39,2003.44,95014.32,29079.41,52043.97,34489.35,4848.4,8878.89,3704.31,65476.18,44129.67,0.0,65111.96,0.060471274652335864,0.3563717395554473,0.03378814085162762,0.07607851714551715,0.0,0.11039966859993441,0.04007409420208604,0.03345766567964098,0.05127543872780932,0.07565532022848961,0.0023103632910010156,0.005633485070881125,0.0023278502867762735,0.004304136433238937,0.01031661873215818,2,2,4,3,2,2,3,4,1,1
1115,1107033.0,34.95084296268232,23.105,1038.21,31674,88,528,273,0.11659405190376965,0.2831028603902254,0.6003030877060049,0.0007577192650123129,0.028351329165877376,0.020742564879712065,2004,2020,17,199321.66,11347.37,1832.76,3315.05,17040.55,66677.5,109267.85,87013.5,8047.47,28411.46,9589.56,163874.04,41560.36,84434.37,23552.37,0.09870333585358342,0.010250254509124842,0.06023081516088499,0.14802995032668403,0.0762708699740658,0.01539299189816383,0.07860063792136278,0.18005033273624182,0.03754211482403867,0.021275219437902934,0.0016555604033484097,0.0072694038931088775,0.002994535844911579,0.008662397597903585,0.025664510452714596,2,2,4,3,2,2,3,4,1,1
1120,302621.77,30.171662013958127,38.875,499.0,10030,48,118,43,0.02502492522432702,0.3913260219341974,0.5836490528414756,0.0,0.062412761714855436,0.02711864406779661,2008,2020,13,1971.45,8506.2,142.98,2820.32,13280.0,39642.94,70213.71,53979.44,2602.9,0.0,1486.94,87347.19,2931.72,0.0,8558.5,0.23201804020907021,0.028108354531136342,0.13099830854865466,0.2886348526743466,0.0,0.043883161479096496,0.178372626661988,0.006514567673039517,0.009687736609299455,0.02828117752400959,0.00047247096598503134,0.008601165739001526,0.009319620330024505,0.004913526214587932,0.0,1,3,5,2,0,3,1,3,2,0
1121,535696.71,45.14551744480027,29.595,870.74,11866,90,451,316,0.05646384628349907,0.12093376032361369,0.8226023933928872,0.0007584695769425249,0.03446822855216585,0.01255688521827069,1999,2020,22,19212.46,15976.84,3126.19,2854.02,81620.0,13547.23,27468.04,14346.62,3326.49,1481.79,6120.23,45112.76,42112.11,0.0,69649.03,0.051275356908576125,0.029824413146013164,0.025288992347927617,0.08421324820158034,0.0,0.1523623320367228,0.02678123597212311,0.035864435307060225,0.07861185109761082,0.13001578822464674,0.005835746125825564,0.006209651726253835,0.005327678790485758,0.011424804158308158,0.0027660987501677958,3,1,2,0,4,1,4,2,1,0
1133,720937.91,24.53755522276301,13.32,1164.72,29381,78,407,288,0.03233382117695109,0.2503658827133181,0.7173002961097308,0.0006126408223001259,0.03332085361287907,0.01289949286954154,2003,2020,18,50622.73,260362.46,7368.43,1463.01,27260.0,24993.23,60033.81,24686.85,11666.31,0.0,7793.77,35006.53,54367.29,0.0,36793.54,0.08327181740241679,0.36114408243561497,0.034667659521469746,0.048556927738756306,0.0,0.03781185539265094,0.03424268533749321,0.07021787770877523,0.0754118894926749,0.05103565714833889,0.01022061664089769,0.016182128638512018,0.002029314840719085,0.010810598099911268,0.0,3,2,4,3,2,2,4,2,1,0
